filename,width,height,class,xmin,ymin,xmax,ymax
green-glass22_jpg.rf.585c048b731f60052838aab0317dcb20.jpg,512,384,glass,0,99,132,206
green-glass22_jpg.rf.585c048b731f60052838aab0317dcb20.jpg,512,384,glass,96,64,203,184
green-glass22_jpg.rf.585c048b731f60052838aab0317dcb20.jpg,512,384,glass,79,27,183,106
green-glass22_jpg.rf.585c048b731f60052838aab0317dcb20.jpg,512,384,glass,0,58,88,135
green-glass22_jpg.rf.585c048b731f60052838aab0317dcb20.jpg,512,384,glass,1,28,75,95
green-glass22_jpg.rf.585c048b731f60052838aab0317dcb20.jpg,512,384,glass,62,0,157,73
green-glass22_jpg.rf.585c048b731f60052838aab0317dcb20.jpg,512,384,cardboard,204,0,511,206
green-glass22_jpg.rf.585c048b731f60052838aab0317dcb20.jpg,512,384,cardboard,0,207,203,383
green-glass22_jpg.rf.585c048b731f60052838aab0317dcb20.jpg,512,384,glass,204,207,511,383
metal81_jpg.rf.5875d5cf4cb6f14c544a82617601b5fb.jpg,512,384,metal,0,0,277,294
metal81_jpg.rf.5875d5cf4cb6f14c544a82617601b5fb.jpg,512,384,metal,317,0,511,294
metal81_jpg.rf.5875d5cf4cb6f14c544a82617601b5fb.jpg,512,384,paper,0,295,316,383
metal81_jpg.rf.5875d5cf4cb6f14c544a82617601b5fb.jpg,512,384,paper,317,295,511,383
O_36_jpg.rf.588386179f203fc25aeed6c3dfad2dbb.jpg,512,384,organic,0,0,237,205
O_36_jpg.rf.588386179f203fc25aeed6c3dfad2dbb.jpg,512,384,organic,245,0,511,210
O_36_jpg.rf.588386179f203fc25aeed6c3dfad2dbb.jpg,512,384,organic,0,211,244,383
O_36_jpg.rf.588386179f203fc25aeed6c3dfad2dbb.jpg,512,384,cardboard,245,211,511,383
brown-glass33_jpg.rf.5893109008d892554505b4451b2543c6.jpg,512,384,glass,42,0,214,164
brown-glass33_jpg.rf.5893109008d892554505b4451b2543c6.jpg,512,384,organic,215,0,511,164
brown-glass33_jpg.rf.5893109008d892554505b4451b2543c6.jpg,512,384,glass,0,218,89,335
brown-glass33_jpg.rf.5893109008d892554505b4451b2543c6.jpg,512,384,glass,59,239,146,356
brown-glass33_jpg.rf.5893109008d892554505b4451b2543c6.jpg,512,384,glass,113,263,207,384
brown-glass33_jpg.rf.5893109008d892554505b4451b2543c6.jpg,512,384,cardboard,215,165,511,383
plastic96_jpg.rf.59056e05601feec82f76fdb428d6097a.jpg,512,384,plastic,0,0,202,175
plastic96_jpg.rf.59056e05601feec82f76fdb428d6097a.jpg,512,384,plastic,284,0,511,175
plastic96_jpg.rf.59056e05601feec82f76fdb428d6097a.jpg,512,384,paper,0,176,203,383
plastic96_jpg.rf.59056e05601feec82f76fdb428d6097a.jpg,512,384,plastic,204,176,511,383
O_15_jpg.rf.59c88ab69ad8e0725a230327f777eddf.jpg,274,225,organic,0,0,100,113
O_15_jpg.rf.59c88ab69ad8e0725a230327f777eddf.jpg,274,225,glass,154,43,243,113
O_15_jpg.rf.59c88ab69ad8e0725a230327f777eddf.jpg,274,225,glass,205,32,273,113
O_15_jpg.rf.59c88ab69ad8e0725a230327f777eddf.jpg,274,225,organic,0,114,100,224
O_15_jpg.rf.59c88ab69ad8e0725a230327f777eddf.jpg,274,225,organic,105,134,218,224
cardboard194_jpg.rf.59196f96ab6be577d684c9146bd4d290.jpg,512,384,cardboard,0,0,388,271
cardboard194_jpg.rf.59196f96ab6be577d684c9146bd4d290.jpg,512,384,cardboard,389,0,511,271
cardboard194_jpg.rf.59196f96ab6be577d684c9146bd4d290.jpg,512,384,glass,81,275,292,383
cardboard194_jpg.rf.59196f96ab6be577d684c9146bd4d290.jpg,512,384,cardboard,389,272,511,383
O_13802_jpg.rf.592b51d505e87153ead257bc385f4547.jpg,275,259,organic,8,0,177,138
O_13802_jpg.rf.592b51d505e87153ead257bc385f4547.jpg,275,259,organic,178,48,235,117
O_13802_jpg.rf.592b51d505e87153ead257bc385f4547.jpg,275,259,organic,229,82,274,138
O_13802_jpg.rf.592b51d505e87153ead257bc385f4547.jpg,275,259,organic,189,85,274,138
O_13802_jpg.rf.592b51d505e87153ead257bc385f4547.jpg,275,259,organic,178,51,214,138
O_13802_jpg.rf.592b51d505e87153ead257bc385f4547.jpg,275,259,organic,178,102,260,138
O_13802_jpg.rf.592b51d505e87153ead257bc385f4547.jpg,275,259,organic,205,0,259,53
O_13802_jpg.rf.592b51d505e87153ead257bc385f4547.jpg,275,259,organic,257,40,274,110
O_13802_jpg.rf.592b51d505e87153ead257bc385f4547.jpg,275,259,organic,178,0,199,42
O_13802_jpg.rf.592b51d505e87153ead257bc385f4547.jpg,275,259,organic,192,12,266,89
O_13802_jpg.rf.592b51d505e87153ead257bc385f4547.jpg,275,259,organic,178,0,219,63
O_13802_jpg.rf.592b51d505e87153ead257bc385f4547.jpg,275,259,glass,0,171,160,258
O_13802_jpg.rf.592b51d505e87153ead257bc385f4547.jpg,275,259,organic,178,139,274,258
O_13802_jpg.rf.592b51d505e87153ead257bc385f4547.jpg,275,259,organic,200,182,274,258
O_12760_jpg.rf.591a7136233a1870291e13bf43e614fa.jpg,512,384,organic,107,0,198,133
O_12760_jpg.rf.591a7136233a1870291e13bf43e614fa.jpg,512,384,organic,161,31,229,133
O_12760_jpg.rf.591a7136233a1870291e13bf43e614fa.jpg,512,384,organic,42,0,150,108
O_12760_jpg.rf.591a7136233a1870291e13bf43e614fa.jpg,512,384,organic,33,0,98,121
O_12760_jpg.rf.591a7136233a1870291e13bf43e614fa.jpg,512,384,organic,0,32,28,133
O_12760_jpg.rf.591a7136233a1870291e13bf43e614fa.jpg,512,384,organic,138,0,218,100
O_12760_jpg.rf.591a7136233a1870291e13bf43e614fa.jpg,512,384,organic,461,55,511,101
O_12760_jpg.rf.591a7136233a1870291e13bf43e614fa.jpg,512,384,organic,340,62,487,126
O_12760_jpg.rf.591a7136233a1870291e13bf43e614fa.jpg,512,384,organic,401,0,504,54
O_12760_jpg.rf.591a7136233a1870291e13bf43e614fa.jpg,512,384,organic,341,12,500,85
O_12760_jpg.rf.591a7136233a1870291e13bf43e614fa.jpg,512,384,glass,52,134,174,380
O_12760_jpg.rf.591a7136233a1870291e13bf43e614fa.jpg,512,384,cardboard,230,134,511,383
cardboard237_jpg.rf.59544b9f00316a65e61825935a119042.jpg,512,384,cardboard,0,0,167,141
cardboard237_jpg.rf.59544b9f00316a65e61825935a119042.jpg,512,384,cardboard,168,0,511,141
cardboard237_jpg.rf.59544b9f00316a65e61825935a119042.jpg,512,384,glass,13,142,167,383
cardboard237_jpg.rf.59544b9f00316a65e61825935a119042.jpg,512,384,glass,291,152,433,260
cardboard237_jpg.rf.59544b9f00316a65e61825935a119042.jpg,512,384,glass,168,187,345,339
cardboard237_jpg.rf.59544b9f00316a65e61825935a119042.jpg,512,384,glass,327,244,508,383
O_12761_jpg.rf.5933eea7bbe8a79c9bd06b58ed9c44e7.jpg,512,384,organic,80,0,204,259
O_12761_jpg.rf.5933eea7bbe8a79c9bd06b58ed9c44e7.jpg,512,384,organic,112,7,227,260
O_12761_jpg.rf.5933eea7bbe8a79c9bd06b58ed9c44e7.jpg,512,384,organic,21,0,152,240
O_12761_jpg.rf.5933eea7bbe8a79c9bd06b58ed9c44e7.jpg,512,384,organic,169,31,273,260
O_12761_jpg.rf.5933eea7bbe8a79c9bd06b58ed9c44e7.jpg,512,384,organic,139,19,243,260
O_12761_jpg.rf.5933eea7bbe8a79c9bd06b58ed9c44e7.jpg,512,384,organic,3,0,121,229
O_12761_jpg.rf.5933eea7bbe8a79c9bd06b58ed9c44e7.jpg,512,384,organic,54,0,174,252
O_12761_jpg.rf.5933eea7bbe8a79c9bd06b58ed9c44e7.jpg,512,384,organic,205,55,290,260
O_12761_jpg.rf.5933eea7bbe8a79c9bd06b58ed9c44e7.jpg,512,384,organic,354,43,506,227
O_12761_jpg.rf.5933eea7bbe8a79c9bd06b58ed9c44e7.jpg,512,384,organic,291,116,407,229
O_12761_jpg.rf.5933eea7bbe8a79c9bd06b58ed9c44e7.jpg,512,384,organic,0,261,291,383
O_12761_jpg.rf.5933eea7bbe8a79c9bd06b58ed9c44e7.jpg,512,384,cardboard,291,261,511,383
plastic146_jpg.rf.595ecab5d2452eb329fb2f04840957c5.jpg,512,384,plastic,0,0,255,275
plastic146_jpg.rf.595ecab5d2452eb329fb2f04840957c5.jpg,512,384,plastic,256,0,511,275
plastic146_jpg.rf.595ecab5d2452eb329fb2f04840957c5.jpg,512,384,plastic,0,276,255,383
plastic146_jpg.rf.595ecab5d2452eb329fb2f04840957c5.jpg,512,384,plastic,378,276,473,364
plastic146_jpg.rf.595ecab5d2452eb329fb2f04840957c5.jpg,512,384,plastic,295,325,373,383
plastic146_jpg.rf.595ecab5d2452eb329fb2f04840957c5.jpg,512,384,plastic,317,276,382,331
plastic146_jpg.rf.595ecab5d2452eb329fb2f04840957c5.jpg,512,384,plastic,425,276,498,300
plastic146_jpg.rf.595ecab5d2452eb329fb2f04840957c5.jpg,512,384,plastic,256,315,304,383
plastic146_jpg.rf.595ecab5d2452eb329fb2f04840957c5.jpg,512,384,plastic,256,276,326,357
green-glass202_jpg.rf.5972d71b702421cd47604ffc3d559df1.jpg,512,384,glass,0,0,285,191
green-glass202_jpg.rf.5972d71b702421cd47604ffc3d559df1.jpg,512,384,glass,286,0,429,191
green-glass202_jpg.rf.5972d71b702421cd47604ffc3d559df1.jpg,512,384,cardboard,0,192,285,383
green-glass202_jpg.rf.5972d71b702421cd47604ffc3d559df1.jpg,512,384,glass,292,204,499,383
metal216_jpg.rf.59a0710fa5dd80459a3c9485a1cee348.jpg,512,384,metal,0,0,208,95
metal216_jpg.rf.59a0710fa5dd80459a3c9485a1cee348.jpg,512,384,paper,209,0,511,95
metal216_jpg.rf.59a0710fa5dd80459a3c9485a1cee348.jpg,512,384,metal,0,96,105,383
metal216_jpg.rf.59a0710fa5dd80459a3c9485a1cee348.jpg,512,384,paper,209,96,512,383
paper986_jpg.rf.59b94da773523b72f457119010193520.jpg,512,384,paper,0,0,306,194
paper986_jpg.rf.59b94da773523b72f457119010193520.jpg,512,384,plastic,307,0,511,194
paper986_jpg.rf.59b94da773523b72f457119010193520.jpg,512,384,plastic,60,195,306,383
paper986_jpg.rf.59b94da773523b72f457119010193520.jpg,512,384,plastic,345,195,511,383
paper858_jpg.rf.59b145eb0a8d6dfc3d6ddf435d6640a5.jpg,512,384,paper,0,0,157,210
paper858_jpg.rf.59b145eb0a8d6dfc3d6ddf435d6640a5.jpg,512,384,paper,158,0,511,210
paper858_jpg.rf.59b145eb0a8d6dfc3d6ddf435d6640a5.jpg,512,384,paper,158,211,511,383
cardboard78_jpg.rf.59b167a5c1b19acdf23f077315b7b734.jpg,512,384,cardboard,0,0,249,160
cardboard78_jpg.rf.59b167a5c1b19acdf23f077315b7b734.jpg,512,384,cardboard,250,0,511,160
cardboard78_jpg.rf.59b167a5c1b19acdf23f077315b7b734.jpg,512,384,cardboard,0,161,249,383
cardboard78_jpg.rf.59b167a5c1b19acdf23f077315b7b734.jpg,512,384,glass,250,174,511,383
paper924_jpg.rf.59a8df63eb3c8f15e3e0acc0d2f3f513.jpg,512,384,paper,0,0,115,152
paper924_jpg.rf.59a8df63eb3c8f15e3e0acc0d2f3f513.jpg,512,384,paper,163,5,413,152
paper924_jpg.rf.59a8df63eb3c8f15e3e0acc0d2f3f513.jpg,512,384,paper,0,153,162,383
paper924_jpg.rf.59a8df63eb3c8f15e3e0acc0d2f3f513.jpg,512,384,paper,163,153,511,383
metal226_jpg.rf.59bd917e19fb50d4ebfdfaab1f88ee4c.jpg,512,384,metal,0,0,280,152
metal226_jpg.rf.59bd917e19fb50d4ebfdfaab1f88ee4c.jpg,512,384,metal,421,0,511,95
metal226_jpg.rf.59bd917e19fb50d4ebfdfaab1f88ee4c.jpg,512,384,paper,0,153,280,383
metal226_jpg.rf.59bd917e19fb50d4ebfdfaab1f88ee4c.jpg,512,384,paper,281,153,511,383
green-glass63_jpg.rf.59cd11517c41af5c20fc757b4fa02c82.jpg,512,384,glass,0,5,147,230
green-glass63_jpg.rf.59cd11517c41af5c20fc757b4fa02c82.jpg,512,384,cardboard,148,0,511,229
green-glass63_jpg.rf.59cd11517c41af5c20fc757b4fa02c82.jpg,512,384,metal,0,230,147,383
green-glass63_jpg.rf.59cd11517c41af5c20fc757b4fa02c82.jpg,512,384,cardboard,219,230,511,383
cardboard108_jpg.rf.59d1b40937f4eb0857c2465b19cd8089.jpg,512,384,cardboard,0,0,239,137
cardboard108_jpg.rf.59d1b40937f4eb0857c2465b19cd8089.jpg,512,384,organic,257,1,502,137
cardboard108_jpg.rf.59d1b40937f4eb0857c2465b19cd8089.jpg,512,384,organic,0,189,137,314
cardboard108_jpg.rf.59d1b40937f4eb0857c2465b19cd8089.jpg,512,384,organic,107,261,219,368
cardboard108_jpg.rf.59d1b40937f4eb0857c2465b19cd8089.jpg,512,384,organic,18,263,138,365
cardboard108_jpg.rf.59d1b40937f4eb0857c2465b19cd8089.jpg,512,384,organic,34,138,173,246
cardboard108_jpg.rf.59d1b40937f4eb0857c2465b19cd8089.jpg,512,384,organic,109,170,239,327
cardboard108_jpg.rf.59d1b40937f4eb0857c2465b19cd8089.jpg,512,384,organic,262,138,499,359
paper1028_jpg.rf.59e8835346c9cf206771289112ec1f91.jpg,512,384,paper,0,0,255,260
paper1028_jpg.rf.59e8835346c9cf206771289112ec1f91.jpg,512,384,metal,256,0,511,260
paper1028_jpg.rf.59e8835346c9cf206771289112ec1f91.jpg,512,384,metal,0,261,255,383
paper1028_jpg.rf.59e8835346c9cf206771289112ec1f91.jpg,512,384,metal,280,261,511,383
plastic22_jpg.rf.59eab5b20111a13decad2658b6b684c5.jpg,512,384,plastic,0,0,316,141
plastic22_jpg.rf.59eab5b20111a13decad2658b6b684c5.jpg,512,384,plastic,317,0,511,141
plastic22_jpg.rf.59eab5b20111a13decad2658b6b684c5.jpg,512,384,plastic,0,142,316,383
plastic22_jpg.rf.59eab5b20111a13decad2658b6b684c5.jpg,512,384,paper,336,142,511,383
white-glass15_jpg.rf.59f6853b2874a8bbf77153217e045387.jpg,512,384,glass,0,0,198,229
white-glass15_jpg.rf.59f6853b2874a8bbf77153217e045387.jpg,512,384,glass,199,0,449,229
white-glass15_jpg.rf.59f6853b2874a8bbf77153217e045387.jpg,512,384,paper,0,230,198,383
white-glass15_jpg.rf.59f6853b2874a8bbf77153217e045387.jpg,512,384,paper,0,230,198,383
white-glass15_jpg.rf.59f6853b2874a8bbf77153217e045387.jpg,512,384,plastic,199,230,511,383
cardboard85_jpg.rf.5a0bee5d7bedea2497a846fd77a92c5c.jpg,512,384,cardboard,0,0,270,225
cardboard85_jpg.rf.5a0bee5d7bedea2497a846fd77a92c5c.jpg,512,384,cardboard,271,0,511,225
cardboard85_jpg.rf.5a0bee5d7bedea2497a846fd77a92c5c.jpg,512,384,glass,55,263,180,366
cardboard85_jpg.rf.5a0bee5d7bedea2497a846fd77a92c5c.jpg,512,384,glass,111,226,251,333
cardboard85_jpg.rf.5a0bee5d7bedea2497a846fd77a92c5c.jpg,512,384,cardboard,271,226,511,383
paper955_jpg.rf.5a164e9b03768fd3f300ce8aa94b067c.jpg,512,384,paper,0,0,352,175
paper955_jpg.rf.5a164e9b03768fd3f300ce8aa94b067c.jpg,512,384,paper,353,0,511,175
paper955_jpg.rf.5a164e9b03768fd3f300ce8aa94b067c.jpg,512,384,metal,70,176,352,383
paper955_jpg.rf.5a164e9b03768fd3f300ce8aa94b067c.jpg,512,384,paper,353,176,511,383
cardboard40_jpg.rf.5a6b46312fe763ce553107d89de0cc2e.jpg,512,384,cardboard,0,0,388,256
cardboard40_jpg.rf.5a6b46312fe763ce553107d89de0cc2e.jpg,512,384,cardboard,389,0,511,256
cardboard40_jpg.rf.5a6b46312fe763ce553107d89de0cc2e.jpg,512,384,cardboard,0,257,388,383
cardboard40_jpg.rf.5a6b46312fe763ce553107d89de0cc2e.jpg,512,384,cardboard,389,257,511,383
paper957_jpg.rf.5a799d14fb7a33f9df7862feb4a3630e.jpg,512,384,paper,0,0,173,279
paper957_jpg.rf.5a799d14fb7a33f9df7862feb4a3630e.jpg,512,384,metal,174,0,511,279
paper957_jpg.rf.5a799d14fb7a33f9df7862feb4a3630e.jpg,512,384,metal,0,280,173,383
paper957_jpg.rf.5a799d14fb7a33f9df7862feb4a3630e.jpg,512,384,paper,174,280,511,383
metal126_jpg.rf.5a7a9c9008de000cb28487a15707fb7b.jpg,512,384,metal,0,0,214,260
metal126_jpg.rf.5a7a9c9008de000cb28487a15707fb7b.jpg,512,384,glass,236,30,487,252
metal126_jpg.rf.5a7a9c9008de000cb28487a15707fb7b.jpg,512,384,cardboard,0,261,214,383
metal126_jpg.rf.5a7a9c9008de000cb28487a15707fb7b.jpg,512,384,metal,215,261,434,383
brown-glass42_jpg.rf.5aa82ef248c838d4a98495be50822c17.jpg,275,276,glass,17,0,139,106
brown-glass42_jpg.rf.5aa82ef248c838d4a98495be50822c17.jpg,275,276,organic,140,0,274,106
brown-glass42_jpg.rf.5aa82ef248c838d4a98495be50822c17.jpg,275,276,glass,0,107,74,275
brown-glass42_jpg.rf.5aa82ef248c838d4a98495be50822c17.jpg,275,276,glass,31,107,139,268
brown-glass42_jpg.rf.5aa82ef248c838d4a98495be50822c17.jpg,275,276,organic,140,107,274,275
O_12901_jpg.rf.5a7e182b7a9d2fad85cc77035c88bfcc.jpg,259,275,organic,0,0,159,155
O_12901_jpg.rf.5a7e182b7a9d2fad85cc77035c88bfcc.jpg,259,275,glass,160,97,223,155
O_12901_jpg.rf.5a7e182b7a9d2fad85cc77035c88bfcc.jpg,259,275,glass,215,79,258,155
O_12901_jpg.rf.5a7e182b7a9d2fad85cc77035c88bfcc.jpg,259,275,glass,216,30,258,130
O_12901_jpg.rf.5a7e182b7a9d2fad85cc77035c88bfcc.jpg,259,275,glass,160,54,243,152
O_12901_jpg.rf.5a7e182b7a9d2fad85cc77035c88bfcc.jpg,259,275,organic,0,177,75,274
O_12901_jpg.rf.5a7e182b7a9d2fad85cc77035c88bfcc.jpg,259,275,organic,38,156,159,274
O_12901_jpg.rf.5a7e182b7a9d2fad85cc77035c88bfcc.jpg,259,275,organic,0,156,100,205
O_12901_jpg.rf.5a7e182b7a9d2fad85cc77035c88bfcc.jpg,259,275,organic,22,156,143,221
O_12901_jpg.rf.5a7e182b7a9d2fad85cc77035c88bfcc.jpg,259,275,organic,160,156,258,274
plastic68_jpg.rf.5ab6d164cb9434911d9f6769076e19ca.jpg,512,384,plastic,0,0,209,125
plastic68_jpg.rf.5ab6d164cb9434911d9f6769076e19ca.jpg,512,384,glass,220,0,448,125
plastic68_jpg.rf.5ab6d164cb9434911d9f6769076e19ca.jpg,512,384,paper,0,126,219,383
plastic68_jpg.rf.5ab6d164cb9434911d9f6769076e19ca.jpg,512,384,glass,242,126,511,332
metal54_jpg.rf.5ac8e6e36693405d6200f3e4c79368ce.jpg,512,384,metal,0,0,224,144
metal54_jpg.rf.5ac8e6e36693405d6200f3e4c79368ce.jpg,512,384,metal,225,0,511,141
metal54_jpg.rf.5ac8e6e36693405d6200f3e4c79368ce.jpg,512,384,paper,0,145,224,383
metal54_jpg.rf.5ac8e6e36693405d6200f3e4c79368ce.jpg,512,384,paper,225,145,511,383
O_12672_jpg.rf.5ad3acfe98080d3686374563dcd58b6f.jpg,348,220,organic,0,0,232,91
O_12672_jpg.rf.5ad3acfe98080d3686374563dcd58b6f.jpg,348,220,organic,233,35,308,91
O_12672_jpg.rf.5ad3acfe98080d3686374563dcd58b6f.jpg,348,220,organic,233,0,299,88
O_12672_jpg.rf.5ad3acfe98080d3686374563dcd58b6f.jpg,348,220,organic,290,1,347,91
O_12672_jpg.rf.5ad3acfe98080d3686374563dcd58b6f.jpg,348,220,glass,34,139,104,203
O_12672_jpg.rf.5ad3acfe98080d3686374563dcd58b6f.jpg,348,220,glass,90,131,161,207
O_12672_jpg.rf.5ad3acfe98080d3686374563dcd58b6f.jpg,348,220,glass,141,157,199,208
O_12672_jpg.rf.5ad3acfe98080d3686374563dcd58b6f.jpg,348,220,organic,248,110,348,219
O_12672_jpg.rf.5ad3acfe98080d3686374563dcd58b6f.jpg,348,220,organic,248,92,347,141
O_12672_jpg.rf.5ad3acfe98080d3686374563dcd58b6f.jpg,348,220,organic,233,92,265,202
paper872_jpg.rf.5ad0356e08061bc002118d35b3eee44f.jpg,512,384,paper,0,0,336,237
paper872_jpg.rf.5ad0356e08061bc002118d35b3eee44f.jpg,512,384,paper,337,0,511,237
paper872_jpg.rf.5ad0356e08061bc002118d35b3eee44f.jpg,512,384,metal,0,238,336,383
paper872_jpg.rf.5ad0356e08061bc002118d35b3eee44f.jpg,512,384,metal,370,238,511,383
green-glass22_jpg.rf.5af925e1370157fac5d18d76081366dc.jpg,512,384,glass,0,41,123,87
green-glass22_jpg.rf.5af925e1370157fac5d18d76081366dc.jpg,512,384,glass,105,45,230,89
green-glass22_jpg.rf.5af925e1370157fac5d18d76081366dc.jpg,512,384,glass,112,25,215,53
green-glass22_jpg.rf.5af925e1370157fac5d18d76081366dc.jpg,512,384,glass,20,22,109,49
green-glass22_jpg.rf.5af925e1370157fac5d18d76081366dc.jpg,512,384,glass,41,8,112,32
green-glass22_jpg.rf.5af925e1370157fac5d18d76081366dc.jpg,512,384,glass,113,7,203,36
green-glass22_jpg.rf.5af925e1370157fac5d18d76081366dc.jpg,512,384,cardboard,230,0,511,98
green-glass22_jpg.rf.5af925e1370157fac5d18d76081366dc.jpg,512,384,metal,17,120,229,329
green-glass22_jpg.rf.5af925e1370157fac5d18d76081366dc.jpg,512,384,cardboard,230,99,511,383
brown-glass28_jpg.rf.5b0b2b9a91a4813a246cd01ca87f0a94.jpg,275,247,glass,11,59,117,87
brown-glass28_jpg.rf.5b0b2b9a91a4813a246cd01ca87f0a94.jpg,275,247,glass,83,56,147,87
brown-glass28_jpg.rf.5b0b2b9a91a4813a246cd01ca87f0a94.jpg,275,247,glass,109,45,147,87
brown-glass28_jpg.rf.5b0b2b9a91a4813a246cd01ca87f0a94.jpg,275,247,organic,148,0,274,88
brown-glass28_jpg.rf.5b0b2b9a91a4813a246cd01ca87f0a94.jpg,275,247,organic,215,0,274,77
brown-glass28_jpg.rf.5b0b2b9a91a4813a246cd01ca87f0a94.jpg,275,247,organic,148,0,214,78
brown-glass28_jpg.rf.5b0b2b9a91a4813a246cd01ca87f0a94.jpg,275,247,organic,170,0,274,43
brown-glass28_jpg.rf.5b0b2b9a91a4813a246cd01ca87f0a94.jpg,275,247,organic,69,164,147,246
brown-glass28_jpg.rf.5b0b2b9a91a4813a246cd01ca87f0a94.jpg,275,247,organic,82,88,147,158
brown-glass28_jpg.rf.5b0b2b9a91a4813a246cd01ca87f0a94.jpg,275,247,organic,47,88,147,218
brown-glass28_jpg.rf.5b0b2b9a91a4813a246cd01ca87f0a94.jpg,275,247,organic,148,88,274,246
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,cardboard,0,0,183,252
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,organic,348,152,471,252
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,organic,208,36,322,166
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,organic,271,127,377,250
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,organic,363,36,470,159
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,organic,286,0,394,107
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,organic,239,0,323,91
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,organic,317,88,434,223
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,glass,0,253,183,383
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,organic,184,253,290,317
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,organic,404,347,499,383
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,organic,206,253,323,288
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,organic,237,253,372,361
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,organic,368,372,472,383
cardboard136_jpg.rf.5b235f339ff96a8ef7b43afbcc983b7d.jpg,512,384,organic,257,267,435,383
brown-glass2_jpg.rf.5b25829f1254aef3218a26369c7207f7.jpg,512,384,glass,18,2,166,182
brown-glass2_jpg.rf.5b25829f1254aef3218a26369c7207f7.jpg,512,384,organic,225,0,511,210
brown-glass2_jpg.rf.5b25829f1254aef3218a26369c7207f7.jpg,512,384,organic,58,248,203,383
brown-glass2_jpg.rf.5b25829f1254aef3218a26369c7207f7.jpg,512,384,cardboard,225,211,511,383
brown-glass8_jpg.rf.5b3cb105a4b667be320a60bfa219aaca.jpg,301,280,glass,0,0,164,136
brown-glass8_jpg.rf.5b3cb105a4b667be320a60bfa219aaca.jpg,301,280,glass,165,0,300,136
brown-glass8_jpg.rf.5b3cb105a4b667be320a60bfa219aaca.jpg,301,280,organic,1,143,100,279
brown-glass8_jpg.rf.5b3cb105a4b667be320a60bfa219aaca.jpg,301,280,organic,47,137,164,279
